VOC_Index,VOC_Name,Selection_Freq,Soft_Mean,Soft_Std,Soft_SEM
0,"1_2-Butenal, (Z)-                                                                                                              ",0.53,0.5101365,0.18058875,0.01805887520313263
1,"4_4,5-Dihydrooxazole-5-one, 4-[4-acetoxy-3-methoxybenzylidene]-2-phenyl-                                                       ",0.49,0.47774097,0.15636563,0.015636563301086426
2,6_Cyclopropyl methyl carbinol                                                                                                  ,0.5,0.4980067,0.16965644,0.0169656440615654
3,10_Benzene                                                                                                                     ,0.41,0.4544588,0.17342365,0.01734236478805542
4,"11_Ethane, 1,2-dichloro-                                                                                                       ",0.45,0.47412232,0.16800971,0.01680097132921219
5,13_3-Methoxypropionic acid                                                                                                     ,0.5,0.49366534,0.14693418,0.014693418145179748
6,14_Thiirane                                                                                                                    ,0.53,0.524954,0.1688405,0.016884049773216246
7,"17_Furan, 2,3-dihydro-4-methyl-                                                                                                ",0.54,0.50323737,0.14733768,0.01473376750946045
8,"18_Diborane(6), .mu.-mercapto-                                                                                                 ",0.45,0.48424545,0.172946,0.01729460060596466
9,"19_Cyclohexane, (1,1-dimethylethyl)-                                                                                           ",0.43,0.48273572,0.16795658,0.016795657575130463
10,25_2-Oxo-6-(piperidine-1-sulfonyl)-benzooxazole-3-carboxylic acid 2-chloro-ethyl ester                                         ,0.49,0.50301176,0.16507997,0.01650799661874771
11,"26_2-Propanol, 1-methoxy-                                                                                                      ",0.47,0.4731176,0.16586292,0.016586291790008544
12,"28_Nonane, 5-methylene-                                                                                                        ",0.42,0.47503686,0.15888827,0.015888826549053194
13,"29_Disiloxane, hexamethyl-                                                                                                     ",0.48,0.5111098,0.16583733,0.01658373326063156
14,"34_Butanal, 2-methyl-                                                                                                          ",0.61,0.5331451,0.16201536,0.0162015363574028
15,36_1-Penten-3-one                                                                                                              ,0.53,0.51992446,0.17515954,0.01751595437526703
16,"38_Methoxyacetic acid, 2-tetrahydrofurylmethyl ester                                                                           ",0.56,0.536742,0.18422022,0.018422022461891174
17,40_tert-Butylpentamethyldisiloxane                                                                                             ,0.45,0.47277805,0.168453,0.016845299303531645
18,42_Triethylamine                                                                                                               ,0.61,0.5516963,0.16499281,0.01649928092956543
19,"45_Pentane, 2,2,4-trimethyl-                                                                                                   ",0.46,0.49972057,0.16071352,0.01607135236263275
20,"54_Heptanal, 2-methyl-                                                                                                         ",0.46,0.48746857,0.16134353,0.01613435298204422
21,58_cis-1-Ethoxy-1-butene                                                                                                       ,0.52,0.49099186,0.16178127,0.016178126633167266
22,"61_2-Butanol, 3,3-dimethyl-4-dimethylamino-2-phenyl-                                                                           ",0.5,0.4915421,0.16066286,0.016066285967826843
23,70_Trimethylene oxide                                                                                                          ,0.44,0.46463436,0.16431636,0.016431635618209837
24,"74_1,4-Dioxane                                                                                                                 ",0.46,0.4884227,0.15070756,0.015070755779743195
25,"76_Ethane, methoxy-                                                                                                            ",0.6,0.53747034,0.17680211,0.01768021136522293
26,"80_Propionic acid, 2-mercapto-, allyl ester                                                                                    ",0.53,0.5138758,0.16016442,0.016016441583633422
27,"82_2-Cyclopenten-1-one, 3-methyl-                                                                                              ",0.57,0.50458044,0.14608283,0.01460828334093094
28,"83_Ethanamine, N-ethyl-                                                                                                        ",0.47,0.4805747,0.16630307,0.016630306839942932
29,"86_Silanediol, dimethyl-                                                                                                       ",0.5,0.49881443,0.17930277,0.017930276691913605
30,"88_Sulfurous acid, dimethyl ester                                                                                              ",0.6,0.5280164,0.18564785,0.018564784526824953
31,"94_Cyclopentanemethanol, 3-methylene-                                                                                          ",0.42,0.47023544,0.17362578,0.017362578213214873
32,"100_Formic acid, butyl ester                                                                                                   ",0.5,0.49347493,0.18290722,0.018290722370147706
33,"101_1,3-Propanediol                                                                                                            ",0.65,0.5640759,0.16384181,0.016384181380271912
34,"104_Ethane, 1,1-diethoxy-                                                                                                      ",0.47,0.48682368,0.15576124,0.01557612419128418
35,"107_Formic acid, 5-methylhex-2-yl ester                                                                                        ",0.41,0.4704208,0.15770367,0.01577036678791046
36,110_2-Heptene                                                                                                                  ,0.38,0.45289898,0.15582952,0.0155829519033432
37,"117_Propane, 3,3-dichloro-1,1,1,2,2-pentafluoro-                                                                               ",0.41,0.48738796,0.15991995,0.015991994738578798
38,"119_2-Pentanol, 2-methyl-                                                                                                      ",0.45,0.47560138,0.17356491,0.017356491088867186
39,"120_Oxirane, 2-(1,1-dimethylethyl)-3-methyl-                                                                                   ",0.47,0.48471013,0.18017404,0.018017403781414032
40,"126_2,4-Pentadienenitrile                                                                                                      ",0.77,0.6256107,0.19141467,0.019141466915607454
41,"130_3-Oxa-bicyclo[3.2.0]hept-6-ene-2,4-dione                                                                                   ",0.57,0.51877093,0.16987883,0.016987882554531097
42,"131_2-Butenal, 2-methyl-, (E)-                                                                                                 ",0.62,0.5430472,0.16387019,0.01638701856136322
43,132_Pyridine                                                                                                                   ,0.6,0.54411596,0.15924962,0.015924961864948274
44,"133_Formic acid, 2-methylbutyl ester                                                                                           ",0.67,0.5603919,0.16283424,0.016283424198627473
45,"135_Disulfide, dimethyl                                                                                                        ",0.49,0.50225383,0.18084118,0.01808411777019501
46,"137_2-Butenal, 2-methyl-                                                                                                       ",0.73,0.5884398,0.15551473,0.015551473200321197
47,"147_Methanamine, N,N-difluoro-                                                                                                 ",0.58,0.5193223,0.17291687,0.017291687428951263
48,148_Propanoic acid                                                                                                             ,0.46,0.48803782,0.18516862,0.01851686239242554
49,155_Tetraethylammonium chloride                                                                                                ,0.52,0.4926575,0.18150212,0.01815021187067032
50,"160_Butanoic acid, 2-amino-4-(methylsulfinyl)-, (.+/-.)-                                                                       ",0.54,0.5181242,0.14200313,0.0142003133893013
51,"162_3-Hexene, 2,2-dimethyl-, (Z)-                                                                                              ",0.53,0.50924444,0.19207694,0.01920769363641739
52,172_Toluene                                                                                                                    ,0.43,0.46447277,0.17353629,0.01735362857580185
53,174_1-Methyl-1-ethoxycyclobutane                                                                                               ,0.56,0.51899636,0.15898721,0.01589872092008591
54,"176_Boron, trihydro(pyridine)-, (T-4)-                                                                                         ",0.48,0.48697168,0.17176439,0.017176438868045808
55,"180_1-Penten-3-one, 2-methyl-                                                                                                  ",0.51,0.4846944,0.17007464,0.017007464170455934
56,"182_2,2,4,4-Tetramethyloctane                                                                                                  ",0.43,0.47440475,0.183627,0.018362699449062346
57,"186_Butane, 2-cyclopropyl-                                                                                                     ",0.46,0.4905687,0.16170801,0.016170801222324373
58,"194_D-Erythro-Tetrofuranose-3-ulose, 4-C-cyclopropyl-1,2-O-isopropylidene-, .alpha.-                                           ",0.44,0.49206492,0.15203331,0.015203331410884858
59,"203_1,3-Dioxolane, 2-ethyl-4-methyl-                                                                                           ",0.44,0.47304904,0.1631216,0.016312159597873688
60,214_Cyclopentanone                                                                                                             ,0.48,0.50810385,0.1793183,0.017931829392910003
61,"216_Propane, 1,3-dimethoxy-                                                                                                    ",0.51,0.51050997,0.18597792,0.018597792088985442
62,"217_1,3-Diisopropoxy-1,3-dimethyl-1,3-disilacyclobutane                                                                        ",0.49,0.50940645,0.16356945,0.016356945037841797
63,223_4-Ethylbenzamide                                                                                                           ,0.44,0.47374108,0.17392285,0.01739228516817093
64,"224_2-Methoxy-1,3-dioxolane                                                                                                    ",0.49,0.48242056,0.18302189,0.018302188813686372
65,"226_4-Hexen-3-one, 4-methyl-                                                                                                   ",0.64,0.5614847,0.18008758,0.018008758127689362
66,"227_Pipecolic acid, N-propoxycarbonyl-, dodecyl ester                                                                          ",0.59,0.5301098,0.1798326,0.01798325926065445
67,"228_Cyclopentane, 1,2,4-trimethyl-, (1.alpha.,2.beta.,4.alpha.)-                                                               ",0.54,0.51807696,0.18866697,0.0188666969537735
68,"230_3-Penten-2-one, 4-methyl-                                                                                                  ",0.57,0.50679785,0.18981951,0.018981951475143432
69,"232_Isovaleric acid, 3-methylbutyl-2 ester                                                                                     ",0.45,0.47670305,0.15219016,0.015219016373157502
70,"234_Hexane, 2,2,4-trimethyl-                                                                                                   ",0.4,0.45404586,0.16626221,0.01662622094154358
71,235_3-Nonen-5-one                                                                                                              ,0.55,0.49923238,0.17695156,0.01769515573978424
72,236_Hexanal                                                                                                                    ,0.52,0.4961306,0.17266819,0.017266818881034852
73,"237_Ethanol, 2-propoxy-                                                                                                        ",0.46,0.4639221,0.17055698,0.017055697739124298
74,238_2-Methyl-4-methoxy-1-butanol                                                                                               ,0.56,0.5143053,0.17026512,0.017026512324810027
75,"239_1-Butene, 2,3,3-trimethyl-                                                                                                 ",0.48,0.4832815,0.18491504,0.018491503596305848
76,240_Tetrachloroethylene                                                                                                        ,0.46,0.49470764,0.17029852,0.01702985167503357
77,249_Butanoic acid                                                                                                              ,0.39,0.47855285,0.13984859,0.013984858989715576
78,"256_Propanoic acid, propyl ester                                                                                               ",0.49,0.5056742,0.14560832,0.01456083208322525
79,"259_Heptane, 3,4,5-trimethyl-                                                                                                  ",0.54,0.5027923,0.14445749,0.014445748925209046
80,"262_1,5-Dimethyl-6-oxa-bicyclo[3.1.0]hexane                                                                                    ",0.58,0.53188777,0.18093629,0.01809362918138504
81,"266_Acetic acid, butyl ester                                                                                                   ",0.42,0.47346768,0.1709477,0.017094770073890687
82,"268_Cyclotrisiloxane, hexamethyl-                                                                                              ",0.6,0.5334686,0.16886401,0.016886401176452636
83,"272_Butanoic acid, 2-oxo-, methyl ester                                                                                        ",0.45,0.48411387,0.18636772,0.01863677203655243
84,"273_1-Butyne, 3-chloro-                                                                                                        ",0.57,0.5116891,0.16595429,0.01659542918205261
85,"274_Hexane, 3,3-dimethyl-                                                                                                      ",0.48,0.49821347,0.16339979,0.01633997857570648
86,283_3-Furaldehyde                                                                                                              ,0.53,0.51151913,0.16836104,0.016836103796958924
87,288_4-Hexen-3-one                                                                                                              ,0.48,0.48280686,0.16500075,0.016500075161457062
88,291_Tetrafluoromethane                                                                                                         ,0.48,0.50400263,0.17565511,0.017565511167049408
89,"296_.beta.-D-Glucopyranose, 1,6-anhydro-                                                                                       ",0.45,0.47534665,0.18744181,0.018744181096553802
90,"301_Benzene, chloro-                                                                                                           ",0.51,0.5026148,0.16740614,0.01674061417579651
91,316_2-Ethyl-5-propylcyclopentanone                                                                                             ,0.52,0.5099161,0.15340026,0.015340025722980499
92,317_Ethylbenzene                                                                                                               ,0.49,0.5122567,0.17829913,0.017829912900924682
93,321_4-Hydroxy-3-hexanone                                                                                                       ,0.52,0.5172354,0.1519049,0.015190489590168
94,"325_2,6-Octadiene-4,5-diol                                                                                                     ",0.37,0.47366002,0.1539606,0.015396060049533844
95,"329_Succinic acid, but-3-yn-2-yl tetrahydrofurfuryl ester                                                                      ",0.49,0.49922857,0.17218809,0.017218808829784393
96,332_N-(2-Methoxyethyl)-tert-butylamine                                                                                         ,0.43,0.48399597,0.18235122,0.018235121667385102
97,"335_2-Ethylthiolane, S,S-dioxide                                                                                               ",0.47,0.49121165,0.16863687,0.016863687336444853
98,336_1-Methylcyclopropanemethanol                                                                                               ,0.46,0.47489634,0.1555075,0.015550750494003295
99,337_2-Methoxythiophene                                                                                                         ,0.46,0.4656687,0.17653373,0.017653372883796693
100,338_1-Methoxycyclohexane                                                                                                       ,0.52,0.49460748,0.15137562,0.015137562155723571
101,"339_2H-Imidazole-2-thione, 1,3-dihydro-1-methyl-                                                                               ",0.44,0.49187157,0.1709205,0.01709205061197281
102,"340_Acetaldehyde, butylhydrazone                                                                                               ",0.5,0.5060906,0.17591214,0.017591214179992674
103,"344_3-Cyclobutene-1,2-dione, 3-phenyl-                                                                                         ",0.5,0.48106995,0.16662653,0.016662652790546417
104,"350_Trisiloxane, octamethyl-                                                                                                   ",0.43,0.47635964,0.15264605,0.01526460498571396
105,353_3-Ethyl-2-nonanone                                                                                                         ,0.39,0.47973678,0.16107246,0.01610724627971649
106,"358_Ethanone, 1-(1-cyclohexen-1-yl)-                                                                                           ",0.44,0.47724003,0.17031519,0.01703151911497116
107,"360_3,5-Octanedione, 2,2,4,7-tetramethyl-                                                                                      ",0.56,0.51544863,0.17198962,0.01719896197319031
108,"361_1,2-Propanediol diformate                                                                                                  ",0.49,0.48555794,0.17376219,0.017376218736171723
109,362_Hypoglycin                                                                                                                 ,0.41,0.46230116,0.15876573,0.015876573324203492
110,363_Cyclohexylmethylsilane                                                                                                     ,0.46,0.48350444,0.1569188,0.015691879391670226
111,364_3-Heptanone                                                                                                                ,0.46,0.5065589,0.15451343,0.015451343357563018
112,370_o-Xylene                                                                                                                   ,0.43,0.48992705,0.1753384,0.017533840239048006
113,"378_2,2,3-Triethyloxirane                                                                                                      ",0.58,0.53275627,0.16827294,0.016827294230461122
114,"383_3,3-Dichloropropyne                                                                                                        ",0.52,0.51988876,0.16494302,0.016494302451610564
115,385_n-Heptyl acrylate                                                                                                          ,0.35,0.44174844,0.15672542,0.01567254215478897
116,"386_Cyclohexa-1,3-diene, 5,6-diethyl-                                                                                          ",0.41,0.4521701,0.14949368,0.014949367940425872
117,"387_2-Propenoic acid, butyl ester                                                                                              ",0.42,0.47240698,0.17153765,0.017153765261173248
118,389_3-Heptanol                                                                                                                 ,0.45,0.47960958,0.14554693,0.014554692804813385
119,"392_1-Butyl(dimethyl)silyloxy-2,2-dimethylpropane                                                                              ",0.6,0.5310753,0.1634892,0.01634891927242279
120,"395_Ethanol, 2-butoxy-                                                                                                         ",0.59,0.5319619,0.16723031,0.01672303080558777
121,396_Heptanal                                                                                                                   ,0.49,0.499776,0.16856985,0.016856984794139863
122,"399_2-Hexanol, 5-methyl-                                                                                                       ",0.44,0.46478814,0.16739003,0.016739003360271454
123,"401_2-Propanol, 1-methoxy-2-methyl-                                                                                            ",0.42,0.4721434,0.1600253,0.016002529859542848
124,"411_Propanoic acid, butyl ester                                                                                                ",0.4,0.48567882,0.15460609,0.015460608899593354
125,"422_1-Pentanol, TBDMS derivative                                                                                               ",0.51,0.49082384,0.16628166,0.016628165543079377
126,"425_Benzene, (1-methylethyl)-                                                                                                  ",0.51,0.47940704,0.1655119,0.01655119061470032
127,"431_1-Hexyn-3-ol, 3-methyl-                                                                                                    ",0.41,0.46848407,0.16574629,0.01657462865114212
128,442_2-Cyclohexen-1-one                                                                                                         ,0.46,0.49034253,0.17630342,0.01763034164905548
129,"449_Cyclohexane, 1,3-dimethyl-                                                                                                 ",0.46,0.49479488,0.15980247,0.015980246663093566
130,"451_2-Heptanone, 4-methyl-                                                                                                     ",0.4,0.46867698,0.15238859,0.015238858759403229
131,462_(-)-trans-Pinane                                                                                                           ,0.41,0.460324,0.16710643,0.016710643470287324
132,465_3-Ethyl-4-methylpentan-1-ol                                                                                                ,0.69,0.5623,0.15565363,0.015565362572669984
133,"466_Hexanal, 3,3-dimethyl-                                                                                                     ",0.42,0.4734365,0.16317026,0.0163170263171196
134,"471_Hexanal, 2-ethyl-                                                                                                          ",0.52,0.5101165,0.16706009,0.016706009209156037
135,"473_Benzoic acid, 2-formyl-4,6-dimethoxy-, 8,8-dimethoxyoct-2-yl ester                                                         ",0.47,0.4909602,0.16178286,0.01617828607559204
136,"474_2-Heptenal, (Z)-                                                                                                           ",0.55,0.52747023,0.15634906,0.01563490629196167
137,479_3-Ethylcyclopentanone                                                                                                      ,0.41,0.46811882,0.17143139,0.017143139243125917
138,"480_Benzene, 1,1'-(1-methyl-1,2-ethanediyl)bis-                                                                                ",0.39,0.46495384,0.15025128,0.015025128424167634
139,"483_2H-Pyran-3,4,5-triol, tetrahydro-2-methoxy-6-methyl-                                                                       ",0.44,0.48445597,0.16987762,0.016987761855125426
140,"485_Nonane, 4-methyl-                                                                                                          ",0.44,0.46938717,0.1549819,0.015498189628124237
141,"488_Tridecane, 6-methyl-                                                                                                       ",0.42,0.4660778,0.16628818,0.016628818213939668
142,"492_Pentadecane, 6-methyl-                                                                                                     ",0.57,0.5222276,0.15820915,0.015820914506912233
143,"495_Ethanol, 2,2'-oxybis-                                                                                                      ",0.49,0.48757225,0.15677127,0.015677127242088317
144,496_(E)1-Allyl-2-methylcyclohexanol                                                                                            ,0.54,0.5165747,0.18954407,0.018954406678676605
145,"497_4-Octanol, 2-methyl-                                                                                                       ",0.46,0.47651497,0.17014688,0.01701468825340271
146,500_Dibutylsulfamic acid                                                                                                       ,0.43,0.47812927,0.16989318,0.016989317536354066
147,"501_5-Ethyl-2,4-nonandione                                                                                                     ",0.52,0.5075969,0.15873955,0.015873955190181734
148,"502_Oxalic acid, butyl 2-ethylhexyl ester                                                                                      ",0.43,0.46696162,0.16421767,0.016421766579151155
149,503_5-Nonanol                                                                                                                  ,0.53,0.51202387,0.15994471,0.015994471311569215
150,"507_Formic acid, heptyl ester                                                                                                  ",0.44,0.48081905,0.15387109,0.0153871089220047
151,"509_Decane, 3,8-dimethyl-                                                                                                      ",0.45,0.46321374,0.15938835,0.015938834846019746
152,516_1-Decen-3-one                                                                                                              ,0.49,0.47914,0.16251154,0.016251154243946075
153,523_Benzonitrile                                                                                                               ,0.54,0.50062865,0.1532149,0.015321490168571473
154,"524_3-Pentenoic acid, 4-methyl-                                                                                                ",0.44,0.46849507,0.16771802,0.016771802306175233
155,525_1-Octen-3-ol                                                                                                               ,0.42,0.4705801,0.16424978,0.01642497777938843
156,"527_Dodecane, 2,2,11,11-tetramethyl-                                                                                           ",0.45,0.47996777,0.18302222,0.018302221596240998
157,528_Phenol                                                                                                                     ,0.48,0.502758,0.15202817,0.01520281732082367
158,"536_Propanoic acid, 2,2-dimethyl-, cesium salt                                                                                 ",0.47,0.4949855,0.16914971,0.0169149711728096
159,537_Hexanoic acid                                                                                                              ,0.5,0.51357496,0.17091209,0.017091208696365358
160,"538_Cyclotetrasiloxane, octamethyl-                                                                                            ",0.5,0.48326218,0.16013798,0.016013798117637635
161,544_2-Octanone                                                                                                                 ,0.6,0.5164717,0.15980679,0.015980678796768188
162,"546_Benzene, 1,2,3-trimethyl-                                                                                                  ",0.53,0.5040236,0.1823306,0.01823305934667587
163,548_4-Octanol                                                                                                                  ,0.48,0.49322903,0.16688259,0.016688258945941926
164,"551_2-Methyl-1,6-dioxaspiro[4.4]nonane                                                                                         ",0.53,0.5026713,0.15287799,0.015287798643112183
165,565_Propanenitrile                                                                                                             ,0.5,0.5027372,0.16236086,0.016236086189746857
166,567_Decane                                                                                                                     ,0.46,0.49895895,0.15935491,0.015935491025447845
167,569_Octanal                                                                                                                    ,0.45,0.49334803,0.16987294,0.01698729395866394
168,"571_Ethanol, 2-(2-ethoxyethoxy)-                                                                                               ",0.46,0.49718678,0.15497786,0.015497785806655884
169,"574_2-Octanol, (S)-                                                                                                            ",0.46,0.4808404,0.16784537,0.016784536838531493
170,"575_Cyclopentene, 1,4-dimethyl-5-(1-methylethyl)-                                                                              ",0.49,0.4918964,0.17604269,0.017604269087314606
171,"582_Butane, 1,1'-[oxybis(2,1-ethanediyloxy)]bis-                                                                               ",0.41,0.47008178,0.15052773,0.01505277305841446
172,"586_Benzene, 1,2,4-trimethyl-                                                                                                  ",0.42,0.4794656,0.15654524,0.01565452367067337
173,"588_Propanenitrile, 2,2'-azobis[2-methyl-                                                                                      ",0.52,0.50535595,0.16089985,0.01608998477458954
174,"590_2-Propanol, 1-(2-ethoxypropoxy)-                                                                                           ",0.42,0.46448335,0.17634751,0.017634750902652742
175,"591_Silane, triethylfluoro-                                                                                                    ",0.47,0.47802663,0.17117499,0.01711749881505966
176,592_Tetramethylbutanedinitrile                                                                                                 ,0.49,0.51760703,0.1823347,0.018233470618724823
177,"596_Octane, 3,3-dimethyl-                                                                                                      ",0.52,0.5086807,0.18723959,0.018723958730697633
178,605_D-Limonene                                                                                                                 ,0.5,0.4881101,0.15918119,0.015918119251728056
179,"607_Cyclohexene, 4-methyl-1-(1-methylethyl)-                                                                                   ",0.42,0.48117,0.15916461,0.015916460752487184
180,608_2-Propyl-1-pentanol                                                                                                        ,0.5,0.4969826,0.163921,0.01639209985733032
181,"614_Butanedioic acid, dimethyl ester                                                                                           ",0.68,0.55941814,0.1555141,0.015551410615444183
182,619_1-(1'-pyrrolidinyl)-2-butanone                                                                                             ,0.49,0.49033773,0.16559842,0.016559842228889465
183,"620_1,3,2-Dioxaborolane, 2,4-diethyl-                                                                                          ",0.5,0.5078288,0.15389587,0.015389586985111236
184,621_Benzyl alcohol                                                                                                             ,0.41,0.46563566,0.1660911,0.016609109938144684
185,"623_3-Benzofurancarboxaldehyde, 2,3-dihydro-3-methyl-                                                                          ",0.56,0.5167985,0.15657273,0.015657272934913636
186,"624_Cyclopropanecarboxylic acid,4-methylpentyl ester                                                                           ",0.45,0.48369882,0.171049,0.017104899883270262
187,"626_3,5-Octadien-2-ol                                                                                                          ",0.42,0.45930645,0.15558293,0.015558293461799622
188,627_3-Ethyl-3-heptanol                                                                                                         ,0.55,0.5219231,0.16201383,0.016201382875442503
189,"629_Benzaldehyde, 2-hydroxy-                                                                                                   ",0.51,0.5013732,0.16637754,0.016637754440307618
190,"635_2,4,6-Cycloheptatrien-1-one, 4-methyl-                                                                                     ",0.49,0.48609447,0.1548384,0.015483839809894562
191,"636_2-Propenoic acid, 2-methyl-, 2-hydroxypropyl ester                                                                         ",0.45,0.50101125,0.16584498,0.016584497690200806
192,"637_4,4'-Bi-1,3,2-dioxaborolane, 2,2'-diethyl-                                                                                 ",0.48,0.4953587,0.1627191,0.016271910071372984
193,"640_1-Hexanol, 3,5,5-trimethyl-                                                                                                ",0.46,0.48263758,0.14407074,0.014407074451446534
194,"645_Nonane, 5-methyl-5-propyl-                                                                                                 ",0.58,0.5294458,0.16431208,0.016431207954883575
195,"648_Succinic acid, tridec-2-yn-1-yl 3-methylbut-3-en-1-yl ester                                                                ",0.42,0.46551055,0.15557593,0.015557593107223511
196,"649_2(3H)-Furanone, 5-ethyldihydro-                                                                                            ",0.45,0.5023566,0.15677302,0.015677301585674285
197,"650_1,2,4,5-Tetrazine, 1,4-dibutylhexahydro-                                                                                   ",0.5,0.48470935,0.16892089,0.016892088949680327
198,"654_Pentanal, 5-[(tetrahydro-2H-pyran-2-yl)oxy]-                                                                               ",0.42,0.45281777,0.15868829,0.01586882919073105
199,"656_2-Octenal, (E)-                                                                                                            ",0.46,0.49236882,0.16515818,0.016515818238258363
200,"663_2,5-Hexanediol, 2,5-dimethyl-                                                                                              ",0.52,0.51377845,0.16533507,0.016533507406711577
201,668_Phenylglyoxal                                                                                                              ,0.53,0.5238039,0.174874,0.01748739928007126
202,"670_Aniline, N-methyl-                                                                                                         ",0.53,0.49692047,0.16854699,0.016854698956012725
203,672_Acetophenone                                                                                                               ,0.52,0.498402,0.17784776,0.0177847757935524
204,675_Cyclooctyl alcohol                                                                                                         ,0.6,0.53422177,0.1547674,0.015476739406585694
205,"677_Decane, 3-methyl-                                                                                                          ",0.49,0.4930484,0.1714172,0.01714172065258026
206,"681_7-Octen-2-ol, 2,6-dimethyl-                                                                                                ",0.41,0.45448264,0.1642428,0.016424280405044556
207,"683_Formic acid, octyl ester                                                                                                   ",0.53,0.4972834,0.17753157,0.017753157019615173
208,684_Decyl octyl ether                                                                                                          ,0.49,0.49305436,0.17490704,0.017490704357624055
209,"688_Terephthalic acid, 2-methoxyethyl propyl ester                                                                             ",0.44,0.49543968,0.17930004,0.017930004000663757
210,"689_Arsenous acid, tris(trimethylsilyl) ester                                                                                  ",0.49,0.5019503,0.16690415,0.016690415143966675
211,"693_Hexane, 2,5-dimethoxy-2,5-dimethyl-                                                                                        ",0.51,0.5064757,0.17260177,0.017260177433490752
212,"696_Silicic acid, diethyl bis(trimethylsilyl) ester                                                                            ",0.51,0.49468815,0.1870737,0.018707369267940522
213,"697_Benzene, 2-ethyl-1,4-dimethyl-                                                                                             ",0.54,0.51752084,0.16483685,0.016483685374259947
214,"698_1,6-Dioxaspiro[4.4]nonane, 2-ethyl-                                                                                        ",0.41,0.4690376,0.14661105,0.01466110497713089
215,701_(+)-4-Carene                                                                                                               ,0.56,0.51473767,0.1697768,0.01697767972946167
216,703_Lethane                                                                                                                    ,0.47,0.49506116,0.16866237,0.016866236925125122
217,706_2-Butoxyethyl acetate                                                                                                      ,0.51,0.5023397,0.16023186,0.01602318584918976
218,"709_4-Heptanol, 2,6-dimethyl-                                                                                                  ",0.48,0.48795357,0.15962967,0.015962967276573183
219,711_2-Nonanone                                                                                                                 ,0.47,0.483404,0.1545533,0.015455329418182373
220,"714_Benzoic acid, methyl ester                                                                                                 ",0.51,0.5171545,0.15793663,0.015793663263320924
221,"717_1-Hexadecen-3-ol, 3,5,11,15-tetramethyl-                                                                                   ",0.48,0.5011679,0.14378728,0.014378727972507476
