outer_fold,candidate_id,model_family,params_json,selector_k,status,inner_tuned_threshold,inner_tuned_f1,inner_tuned_mcc,inner_tuned_balanced_accuracy,inner_pr_auc,inner_roc_auc,inner_default_f1,inner_default_mcc,predicted_positive_count,warning_count,error_type,error_message,runtime
0,elastic_net__C=0.1__l1=0.5__cw=none,elastic_net,"{""C"": 0.1, ""l1_ratio"": 0.5, ""class_weight"": null}",,valid,0.398322246537,0.7160493827160493,0.5862478809814237,0.7836378737541528,0.7136592145905944,0.8034330011074198,0.6176470588235294,0.5245647489085125,38,0,,,0.8008286952972412
0,elastic_net__C=0.1__l1=0.5__cw=balanced,elastic_net,"{""C"": 0.1, ""l1_ratio"": 0.5, ""class_weight"": ""balanced""}",,valid,0.526179844524,0.691358024691358,0.549911384698046,0.7660575858250277,0.7245140119564473,0.8037098560354373,0.6741573033707865,0.4993788825790485,38,0,,,0.811028242111206
0,elastic_net__C=1.0__l1=0.5__cw=none,elastic_net,"{""C"": 1.0, ""l1_ratio"": 0.5, ""class_weight"": null}",,valid,0.220607874804,0.5882352941176471,0.33440600738932935,0.676218161683278,0.6130691711447821,0.7212070874861573,0.5316455696202531,0.325300154211702,59,0,,,1.9418492317199707
0,elastic_net__C=1.0__l1=0.5__cw=balanced,elastic_net,"{""C"": 1.0, ""l1_ratio"": 0.5, ""class_weight"": ""balanced""}",,valid,0.283905963345,0.5882352941176471,0.33440600738932935,0.676218161683278,0.6116738079124625,0.7209302325581396,0.5411764705882353,0.31050377782914396,59,0,,,1.9798660278320312
0,linear_svm__C=0.1__cw=none__k=50,linear_svm,"{""C"": 0.1, ""class_weight"": null, ""k"": 50}",50,valid,-0.748544035065,0.6434782608695652,0.4238498741778465,0.7218992248062015,0.6678651830342179,0.7655038759689923,0.5301204819277109,0.30292895631135497,72,0,,,0.4619772434234619
0,linear_svm__C=0.1__cw=none__k=all,linear_svm,"{""C"": 0.1, ""class_weight"": null, ""k"": ""all""}",all,valid,-0.703336496797,0.5777777777777777,0.29234343909195776,0.6380121816168327,0.5325467841229288,0.6985049833887043,0.5531914893617021,0.2963915317171229,92,0,,,0.4629356861114502
0,linear_svm__C=0.1__cw=balanced__k=50,linear_svm,"{""C"": 0.1, ""class_weight"": ""balanced"", ""k"": 50}",50,valid,-0.526560513536,0.6481481481481481,0.43247155747158167,0.728405315614618,0.6658607223084222,0.7599667774086379,0.5238095238095238,0.28889740475927217,65,0,,,0.46576404571533203
0,linear_svm__C=0.1__cw=balanced__k=all,linear_svm,"{""C"": 0.1, ""class_weight"": ""balanced"", ""k"": ""all""}",all,valid,-0.656889767727,0.5801526717557252,0.29595127039365715,0.6442414174972315,0.5333117116416549,0.7001661129568106,0.5531914893617021,0.2963915317171229,88,0,,,0.46509671211242676
0,linear_svm__C=1.0__cw=none__k=50,linear_svm,"{""C"": 1.0, ""class_weight"": null, ""k"": 50}",50,valid,-1.877871647741,0.6166666666666667,0.3722075947929463,0.6921373200442968,0.6355118648222191,0.7350498338870431,0.5057471264367817,0.2483517830018307,77,0,,,0.4616250991821289
0,linear_svm__C=1.0__cw=none__k=all,linear_svm,"{""C"": 1.0, ""class_weight"": null, ""k"": ""all""}",all,valid,-0.73328070854,0.5777777777777777,0.29234343909195776,0.6380121816168327,0.5298104100893295,0.697951273532669,0.5531914893617021,0.2963915317171229,92,0,,,0.46051955223083496
0,linear_svm__C=1.0__cw=balanced__k=50,linear_svm,"{""C"": 1.0, ""class_weight"": ""balanced"", ""k"": 50}",50,valid,-1.860392049185,0.6166666666666667,0.3722075947929463,0.6921373200442968,0.6380537756547747,0.7367109634551494,0.5517241379310345,0.31828676402451916,77,0,,,0.46044921875
0,linear_svm__C=1.0__cw=balanced__k=all,linear_svm,"{""C"": 1.0, ""class_weight"": ""balanced"", ""k"": ""all""}",all,valid,-0.731808943052,0.5777777777777777,0.29234343909195776,0.6380121816168327,0.5298104100893295,0.697951273532669,0.5531914893617021,0.2963915317171229,92,0,,,0.4649233818054199
0,rbf_svm__C=1.0__gamma=scale__cw=none__k=50,rbf_svm,"{""C"": 1.0, ""gamma"": ""scale"", ""class_weight"": null, ""k"": 50}",50,valid,-0.752298636473,0.5691056910569106,0.2727082449809883,0.6391196013289037,0.614930543286053,0.7095791805094132,0.48484848484848486,0.3548377771213009,80,0,,,0.4714987277984619
0,lda__shrinkage=auto__k=50,lda,"{""shrinkage"": ""auto"", ""k"": 50}",50,valid,0.141647503276,0.6355140186915887,0.4103530116981925,0.7167774086378738,0.6973375076113022,0.7826688815060908,0.6075949367088608,0.4360591879513432,64,0,,,0.46408843994140625
0,lda__shrinkage=auto__k=all,lda,"{""shrinkage"": ""auto"", ""k"": ""all""}",all,valid,0.00080679624,0.584070796460177,0.31109252717703434,0.6634828349944629,0.5929816258846572,0.7200996677740864,0.5411764705882353,0.31050377782914396,70,0,,,0.7344341278076172
1,elastic_net__C=0.1__l1=0.5__cw=none,elastic_net,"{""C"": 0.1, ""l1_ratio"": 0.5, ""class_weight"": null}",,valid,0.244141574674,0.6491228070175439,0.44548502557968384,0.7345938375350141,0.6071336489664863,0.7658263305322129,0.36666666666666664,0.24220015678442275,72,0,,,0.6793723106384277
1,elastic_net__C=0.1__l1=0.5__cw=balanced,elastic_net,"{""C"": 0.1, ""l1_ratio"": 0.5, ""class_weight"": ""balanced""}",,valid,0.341477259212,0.6551724137931034,0.4591295621740208,0.7406162464985995,0.5958312968782032,0.7661064425770308,0.5853658536585366,0.38811673329947144,74,0,,,0.6777665615081787
1,elastic_net__C=1.0__l1=0.5__cw=none,elastic_net,"{""C"": 1.0, ""l1_ratio"": 0.5, ""class_weight"": null}",,valid,0.130717352781,0.594059405940594,0.3519570384018746,0.6865546218487395,0.527048278982839,0.707282913165266,0.5205479452054794,0.34085014842304184,59,0,,,1.6114110946655273
1,elastic_net__C=1.0__l1=0.5__cw=balanced,elastic_net,"{""C"": 1.0, ""l1_ratio"": 0.5, ""class_weight"": ""balanced""}",,valid,0.403514189387,0.5977011494252874,0.3890338629562812,0.6977591036414565,0.5272389064241703,0.7072829131652661,0.5333333333333333,0.3467774143064946,45,0,,,1.5902254581451416
1,linear_svm__C=0.1__cw=none__k=50,linear_svm,"{""C"": 0.1, ""class_weight"": null, ""k"": 50}",50,valid,-0.645597463737,0.5918367346938775,0.35328138925990343,0.6864145658263305,0.5669368721554009,0.7184873949579832,0.4657534246575342,0.2629240118798802,56,0,,,0.4621546268463135
1,linear_svm__C=0.1__cw=none__k=all,linear_svm,"{""C"": 0.1, ""class_weight"": null, ""k"": ""all""}",all,valid,-0.714996771452,0.5625,0.27058017355089414,0.634453781512605,0.485227101634877,0.657703081232493,0.48717948717948717,0.26346245622675973,86,0,,,0.466198205947876
1,linear_svm__C=0.1__cw=balanced__k=50,linear_svm,"{""C"": 0.1, ""class_weight"": ""balanced"", ""k"": 50}",50,valid,-0.624567270631,0.6078431372549019,0.37404401979663787,0.6984593837535014,0.5771127479977355,0.7235294117647059,0.48717948717948717,0.26346245622675973,60,0,,,0.46407246589660645
1,linear_svm__C=0.1__cw=balanced__k=all,linear_svm,"{""C"": 0.1, ""class_weight"": ""balanced"", ""k"": ""all""}",all,valid,-0.706953205624,0.5625,0.27058017355089414,0.634453781512605,0.4865095637438951,0.6588235294117647,0.48717948717948717,0.26346245622675973,86,0,,,0.463486909866333
1,linear_svm__C=1.0__cw=none__k=50,linear_svm,"{""C"": 1.0, ""class_weight"": null, ""k"": 50}",50,valid,-1.7910801021,0.5932203389830508,0.33684110140939877,0.6754901960784314,0.5136926309303163,0.6882352941176471,0.4444444444444444,0.18512593211702938,76,0,,,0.47084736824035645
1,linear_svm__C=1.0__cw=none__k=all,linear_svm,"{""C"": 1.0, ""class_weight"": null, ""k"": ""all""}",all,valid,-0.555679243256,0.5573770491803278,0.2614793992842926,0.6341736694677871,0.48118502876753033,0.653781512605042,0.4935064935064935,0.27813116110409286,80,0,,,0.4638667106628418
1,linear_svm__C=1.0__cw=balanced__k=50,linear_svm,"{""C"": 1.0, ""class_weight"": ""balanced"", ""k"": 50}",50,valid,-1.689160435904,0.603448275862069,0.3573086290027158,0.6872549019607843,0.5183246558051622,0.6927170868347339,0.43902439024390244,0.17192890378616937,74,0,,,0.4606945514678955
1,linear_svm__C=1.0__cw=balanced__k=all,linear_svm,"{""C"": 1.0, ""class_weight"": ""balanced"", ""k"": ""all""}",all,valid,-0.554439359356,0.5573770491803278,0.2614793992842926,0.6341736694677871,0.48118502876753033,0.653781512605042,0.4935064935064935,0.27813116110409286,80,0,,,0.46314382553100586
1,rbf_svm__C=1.0__gamma=scale__cw=none__k=50,rbf_svm,"{""C"": 1.0, ""gamma"": ""scale"", ""class_weight"": null, ""k"": 50}",50,valid,-0.589812502524,0.5945945945945946,0.3420785752256161,0.6810924369747899,0.5903762652594869,0.7322128851540617,0.47761194029850745,0.32546724633074636,69,0,,,0.4925191402435303
1,lda__shrinkage=auto__k=50,lda,"{""shrinkage"": ""auto"", ""k"": 50}",50,valid,0.258764323867,0.5783132530120482,0.37373886471717255,0.6857142857142857,0.5850445668932883,0.7271708683473389,0.5135135135135135,0.32449410040871157,41,0,,,0.46581363677978516
1,lda__shrinkage=auto__k=all,lda,"{""shrinkage"": ""auto"", ""k"": ""all""}",all,valid,1.05193e-07,0.5528455284552846,0.2511539080481231,0.6282913165266106,0.47371629194284204,0.6579831932773109,0.4473684210526316,0.21757166542427833,81,0,,,0.6547887325286865
